Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,690,Seychelles,SYC,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1529000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,694,Sierra Leone,SLE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,39976000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,699,India,IND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1216975000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,702,Singapore,SGP,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1328834000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,704,Viet Nam,VNM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,22838000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,706,Somalia,SOM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,506000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,711,So. African Customs Union,ZAF,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1721551000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,716,Zimbabwe,ZWE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,262831000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,720,Fmr Dem. Yemen,YMD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,70914000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,724,Spain,ESP,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,5657642000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,736,Fmr Sudan,SDN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,21799000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,740,Suriname,SUR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,48213000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,752,Sweden,SWE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,6811784000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,757,Switzerland,CHE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,11315193000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,760,Syria,SYR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,298365000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,764,Thailand,THA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1042939000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,768,Togo,TGO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,11048000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,776,Tonga,TON,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,9000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,780,Trinidad and Tobago,TTO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,18562000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,784,United Arab Emirates,ARE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,204309000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,788,Tunisia,TUN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,439478000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,792,Turkey,TUR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,2490036000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,796,Turks and Caicos Isds,TCA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,5000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,798,Tuvalu,TUV,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,1000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,800,Uganda,UGA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,26927000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,810,Fmr USSR,SUN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,4551544000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,818,Egypt,EGY,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,278818000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,826,United Kingdom,GBR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,18469628000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,834,United Rep. of Tanzania,TZA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,71777000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,837,Bunkers,,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,168758000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,842,USA,USA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,20348593000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,849,US Misc. Pacific Isds,,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,2825000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,854,Burkina Faso,BFA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,4235000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,858,Uruguay,URY,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,111315000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,862,Venezuela,VEN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,708037000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,882,Samoa,WSM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,2119000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,886,Fmr Arab Rep. of Yemen,YEM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,344758000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,890,Fmr Yugoslavia,YUG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,3379840000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,894,Zambia,ZMB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,14868000,,,0
H0,1989,1989,1989,0,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,899,"Areas, nes",,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,0,,,,0,,2998000,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,16127107072,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,4,Afghanistan,AFG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,13994,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,8,Albania,ALB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,7476513,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,12,Algeria,DZA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,4148292,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,20,Andorra,AND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,77674,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,24,Angola,AGO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,29732,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,32,Argentina,ARG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,41139824,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,36,Australia,AUS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,16870244,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,40,Austria,AUT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,229199328,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,44,Bahamas,BHS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,720979,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,48,Bahrain,BHR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2573446,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,50,Bangladesh,BGD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3231447,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,58,Belgium-Luxembourg,BEL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,623732608,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,64,Bhutan,BTN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,5188,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,76,Brazil,BRA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,164819040,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,86,Br. Indian Ocean Terr.,IOT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2429,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,90,Solomon Isds,SLB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,14141,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,96,Brunei Darussalam,BRN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,15296,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,100,Bulgaria,BGR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,69860960,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,104,Myanmar,MMR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,38378,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,120,Cameroon,CMR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,7989926,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,124,Canada,CAN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,76631928,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,140,Central African Rep.,CAF,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3224597,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,144,Sri Lanka,LKA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2092657,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,148,Chad,TCD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,17707,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,152,Chile,CHL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,35887308,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,156,China,CHN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,85777656,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,166,Cocos Isds,CCK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,40941,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,170,Colombia,COL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1722448,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,174,Comoros,COM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2511,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,178,Congo,COG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3078357,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,180,Dem. Rep. of the Congo,COD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,5260481,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,184,Cook Isds,COK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,22054,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,188,Costa Rica,CRI,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,817654,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,192,Cuba,CUB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,105658,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,196,Cyprus,CYP,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,57778648,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,200,Czechoslovakia,CSK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,103030792,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,208,Denmark,DNK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,203530608,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,212,Dominica,DMA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1062390,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,214,Dominican Rep.,DOM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,418413,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,218,Ecuador,ECU,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,49248,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,222,El Salvador,SLV,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,10729,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,226,Equatorial Guinea,GNQ,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,33598,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,230,Fmr Ethiopia,ETH,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1351661,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,234,Faeroe Isds,FRO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3258708,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,238,Falkland Isds (Malvinas),FLK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,8580,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,246,Finland,FIN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,151544112,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,251,France,FRA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1111883776,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,262,Djibouti,DJI,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,529103,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,266,Gabon,GAB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,12547957,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,270,Gambia,GMB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3211,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,278,Fmr Dem. Rep. of Germany,DDR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,56004044,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,280,Fmr Fed. Rep. of Germany,DEU,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3204261632,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,288,Ghana,GHA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,272154,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,292,Gibraltar,GIB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,110111,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,296,Kiribati,KIR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,145149,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,304,Greenland,GRL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,10333,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,320,Guatemala,GTM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,499208,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,332,Haiti,HTI,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,20518,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,340,Honduras,HND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2098195,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,344,"China, Hong Kong SAR",HKG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,66940920,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,348,Hungary,HUN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,69144408,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,352,Iceland,ISL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,15624970,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,360,Indonesia,IDN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,9592129,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,364,Iran,IRN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,314245120,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,368,Iraq,IRQ,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,50450768,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,372,Ireland,IRL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,92332520,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,376,Israel,ISR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,68827728,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,381,Italy,ITA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2403585536,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,384,Côte d'Ivoire,CIV,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,83952440,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,388,Jamaica,JAM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,77168,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,392,Japan,JPN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1064451904,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,400,Jordan,JOR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,4833473,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,404,Kenya,KEN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3237416,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,408,Dem. People's Rep. of Korea,PRK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1331326,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,410,Rep. of Korea,KOR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,150590848,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,414,Kuwait,KWT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,70273064,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,418,Lao People's Dem. Rep.,LAO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,96946,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,422,Lebanon,LBN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3462851,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,430,Liberia,LBR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,32535944,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,434,Libya,LBY,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,195254048,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,446,"China, Macao SAR",MAC,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,913984,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,450,Madagascar,MDG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1868710,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,454,Malawi,MWI,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1742868,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,458,Malaysia,MYS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,29237408,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,466,Mali,MLI,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,79457,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,470,Malta,MLT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,13060391,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,474,Martinique,MTQ,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,29413,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,478,Mauritania,MRT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,5733491,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,480,Mauritius,MUS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,60737,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,484,Mexico,MEX,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,8551722,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,490,"Other Asia, nes",,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,163244736,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,504,Morocco,MAR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,21506812,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,508,Mozambique,MOZ,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,223130,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,512,Oman,OMN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,757475,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,528,Netherlands,NLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1105275392,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,530,Neth. Antilles,ANT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,10458,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,554,New Zealand,NZL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,39652996,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,558,Nicaragua,NIC,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,112720,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,562,Niger,NER,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,8414,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,566,Nigeria,NGA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2817847,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,579,Norway,NOR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,62614184,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,586,Pakistan,PAK,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,10711528,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,591,Panama,PAN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,29357640,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,598,Papua New Guinea,PNG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,104825,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,600,Paraguay,PRY,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,583569,,,0
H0,1989,1989,1989,0,0,1,Import,300,Greece,GRC,604,Peru,PER,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2650408,,,0
